,tweet,Full_Date,source,text,tweet_url,name,doggo,floofer,pupper,puppo,date,demonaiter,numerator,stage,photo_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count
452,756939218950160384,2016-07-23 19:49:07+00:00,Twitter for iPhone,This is Jax. He is a majestic mountain pupper. Thinks flat ground is for the weak.,https://twitter.com/dog_rates/status/756939218950160384/photo/1,Jothersx,,,pupper,,2016-07-23,10.0,12.0,pupper,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg,1,golden_retriever,0.790371,1,cocker_spaniel,0.130268,1,Labrador_retriever,0.0646287,1,2295,7342
453,756651752796094464,2016-07-23 00:46:50+00:00,Twitter for iPhone,This is Gert. He just wants you to be happy.,https://twitter.com/dog_rates/status/756651752796094464/photo/1,Gert,,,,,2016-07-23,10.0,11.0,,https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg,1,Pembroke,0.294808,1,kelpie,0.282301,1,Cardigan,0.1126009999999999,1,1511,5612
454,756303284449767430,2016-07-22 01:42:09+00:00,Twitter for iPhone,Pwease accept dis rose on behalf of dog.,https://twitter.com/dog_rates/status/756303284449767430/photo/1,others,,,,,2016-07-22,10.0,11.0,,https://pbs.twimg.com/media/Cn7tyyZWYAAPlAY.jpg,1,golden_retriever,0.981652,1,cocker_spaniel,0.0067903,1,Labrador_retriever,0.00432451,1,1231,4359
455,756275833623502848,2016-07-21 23:53:04+00:00,Twitter for iPhone,When ur older siblings get to play in the deep end but dad says ur not old enough. Maybe one day puppo. All,"https://twitter.com/dog_rates/status/756275833623502848/photo/1,https://twitter.com/dog_rates/status/756275833623502848/photo/1",others,,,,puppo,2016-07-21,10.0,10.0,puppo,https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg,1,Airedale,0.602957,1,Irish_terrier,0.0869808,1,bloodhound,0.0862764999999999,1,1738,7114
456,755955933503782912,2016-07-21 02:41:54+00:00,Twitter for iPhone,Here's a frustrated pupper attempting to escape a pool of Frosted Flakes.,https://twitter.com/dog_rates/status/755955933503782912/video/1,others,,,pupper,,2016-07-21,10.0,12.0,pupper,https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg,1,Pekinese,0.596882,1,Maltese_dog,0.176478,1,Great_Pyrenees,0.0267753,1,3285,8092
457,755110668769038337,2016-07-18 18:43:07+00:00,Twitter for iPhone,This is Watson. He trust falls on command.,https://twitter.com/dog_rates/status/755110668769038337/video/1,Wotherstson,,,,,2016-07-18,10.0,13.0,,https://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg,1,Labrador_retriever,0.708974,1,golden_retriever,0.114314,1,Great_Pyrenees,0.0658134,1,12621,23446
458,754856583969079297,2016-07-18 01:53:28+00:00,Twitter for iPhone,This is Winnie. She's not a fan of the fast moving air.,"https://twitter.com/dog_rates/status/754856583969079297/photo/1,https://twitter.com/dog_rates/status/754856583969079297/photo/1,https://twitter.com/dog_rates/status/754856583969079297/photo/1",Winnie,,,,,2016-07-18,10.0,11.0,,https://pbs.twimg.com/media/CnnKCKNWgAAcOB8.jpg,2,golden_retriever,0.8723850000000001,1,Labrador_retriever,0.0999631,1,cocker_spaniel,0.00605083,1,2870,7616
459,754449512966619136,2016-07-16 22:55:55+00:00,Twitter for iPhone,This is Dex. He can see into your past and future. Mesmerizing af,https://twitter.com/dog_rates/status/754449512966619136/photo/1,Dex,,,,,2016-07-16,10.0,11.0,,https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg,1,beagle,0.858513,1,basset,0.0760119,1,English_foxhound,0.0162456,1,846,4147
460,754120377874386944,2016-07-16 01:08:03+00:00,Twitter for iPhone,"When you hear your owner say they need to hatch another egg, but you've already been on 17 walks today.",https://twitter.com/dog_rates/status/754120377874386944/photo/1,others,,,,,2016-07-16,10.0,10.0,,https://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg,1,chow,0.168909,1,Norfolk_terrier,0.129114,1,Pomeranian,0.120822,1,2670,8655
461,754011816964026368,2016-07-15 17:56:40+00:00,Twitter for iPhone,This is Charlie. He pouts until he gets to go on the swing.,"https://twitter.com/dog_rates/status/754011816964026368/photo/1,https://twitter.com/dog_rates/status/754011816964026368/photo/1",Chothersrlie,,,,,2016-07-15,10.0,12.0,,https://pbs.twimg.com/media/CnbJuPoXEAAjcVF.jpg,1,French_bulldog,0.600985,1,Boston_bull,0.273176,1,boxer,0.0567715,1,4079,9726
462,753655901052166144,2016-07-14 18:22:23+00:00,Twitter for iPhone,"""The dogtor is in hahahaha no but seriously I'm very qualified and that tumor is definitely malignant""",https://twitter.com/dog_rates/status/753655901052166144/photo/1,others,,,,,2016-07-14,10.0,10.0,,https://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg,1,miniature_pinscher,0.456092,1,toy_terrier,0.153126,1,Italian_greyhound,0.144147,1,2492,6458
463,753398408988139520,2016-07-14 01:19:12+00:00,Twitter for iPhone,This is Scout. Her batteries are low.,https://twitter.com/dog_rates/status/753398408988139520/video/1,Scout,,,,,2016-07-14,10.0,12.0,,https://pbs.twimg.com/ext_tw_video_thumb/753398183879991296/pu/img/bqFy5Zc_PEk6Mx-B.jpg,1,whippet,0.163794,1,Italian_greyhound,0.157192,1,English_foxhound,0.142995,1,2186,6384
464,753026973505581056,2016-07-13 00:43:15+00:00,Twitter for iPhone,Say hello to Tayzie. She's a Barbadian Bugaboop. Seems quite social. A rare quality for a Bugaboop.,"https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1,https://twitter.com/dog_rates/status/753026973505581056/photo/1",Tothersyzie,,,,,2016-07-13,10.0,10.0,,https://pbs.twimg.com/media/CnNKCKKWEAASCMI.jpg,3,Pembroke,0.868511,1,Cardigan,0.103708,1,Shetland_sheepdog,0.0181416,1,1109,4283
465,752917284578922496,2016-07-12 17:27:23+00:00,Twitter for iPhone,This is Grizzie. She's a semi-submerged Bahraini Buttersplotch. Appears alert af. Snazzy tongue.,https://twitter.com/dog_rates/status/752917284578922496/photo/1,Grizzie,,,,,2016-07-12,10.0,11.0,,https://pbs.twimg.com/media/CnLmRiYXEAAO_8f.jpg,1,German_shepherd,0.609283,1,malinois,0.35246,1,kelpie,0.0161052,1,1790,7592
466,752682090207055872,2016-07-12 01:52:49+00:00,Twitter for iPhone,Nothing better than a doggo and a sunset.,"https://twitter.com/dog_rates/status/752682090207055872/photo/1,https://twitter.com/dog_rates/status/752682090207055872/photo/1",others,doggo,,,,2016-07-12,10.0,10.0,doggo,https://pbs.twimg.com/media/CnIQXdYWgAAnsZZ.jpg,2,German_shepherd,0.299966,1,Eskimo_dog,0.278355,1,Siberian_husky,0.17852,1,1846,6642
467,752334515931054080,2016-07-11 02:51:40+00:00,Twitter for iPhone,Here's a doggo trying to catch some fish,https://twitter.com/dog_rates/status/752334515931054080/video/1,others,doggo,,,,2016-07-11,10.0,8.0,doggo,https://pbs.twimg.com/ext_tw_video_thumb/752334354492362752/pu/img/uWISPc0YRmhUi9Ju.jpg,1,Bedlington_terrier,0.399163,1,standard_poodle,0.0864248999999999,1,wire-haired_fox_terrier,0.0752311,1,1263,4238
468,752173152931807232,2016-07-10 16:10:29+00:00,Twitter for iPhone,This is Brody. He's a lifeguard. Always prepared for rescue.,"https://twitter.com/dog_rates/status/752173152931807232/photo/1,https://twitter.com/dog_rates/status/752173152931807232/photo/1",Brody,,,,,2016-07-10,10.0,12.0,,https://pbs.twimg.com/media/CnBBfNuWcAAkOgO.jpg,1,Labrador_retriever,0.527659,1,German_shepherd,0.174765,1,Chihuahua,0.0455254,1,2106,6569
469,751598357617971201,2016-07-09 02:06:27+00:00,Twitter for iPhone,This is Toby. A cat got his tongue.,"https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1,https://twitter.com/dog_rates/status/751598357617971201/photo/1",Toby,,,,,2016-07-09,10.0,13.0,,https://pbs.twimg.com/media/Cm42t5vXEAAv4CS.jpg,1,toy_poodle,0.757756,1,miniature_poodle,0.0351495,1,Scottish_deerhound,0.0276982,1,3440,8699
470,751456908746354688,2016-07-08 16:44:23+00:00,Twitter for iPhone,Here's a pupper that's very hungry but too lazy to get up and eat.,https://twitter.com/dog_rates/status/751456908746354688/video/1,others,,,pupper,,2016-07-08,10.0,12.0,pupper,https://pbs.twimg.com/ext_tw_video_thumb/751456786360725504/pu/img/hWqfIQ29A0cBv6f_.jpg,1,golden_retriever,0.714409,1,Afghan_hound,0.0661626,1,chow,0.0284125999999999,1,1127,3516
471,751251247299190784,2016-07-08 03:07:09+00:00,Twitter for iPhone,This is Gilbert. He's being chased by a battalion of miniature floof cows.,https://twitter.com/dog_rates/status/751251247299190784/video/1,Gilbert,,,,,2016-07-08,10.0,10.0,,https://pbs.twimg.com/ext_tw_video_thumb/751250895690731520/pu/img/eziHbU1KbgZg-ijN.jpg,1,Walker_hound,0.178852,1,German_short-haired_pointer,0.115752,1,English_foxhound,0.113796,1,6695,13791
472,751205363882532864,2016-07-08 00:04:50+00:00,Twitter for iPhone,"""This photographer took pics of her best friend before and after she told them they were beautiful""","https://twitter.com/dog_rates/status/751205363882532864/photo/1,https://twitter.com/dog_rates/status/751205363882532864/photo/1",others,,,,,2016-07-08,10.0,12.0,,https://pbs.twimg.com/media/CmzRRY1WcAEoxwY.jpg,2,Labrador_retriever,0.947164,1,Chesapeake_Bay_retriever,0.0205967,1,golden_retriever,0.0165792,1,2086,6948
473,751132876104687617,2016-07-07 19:16:47+00:00,Twitter for iPhone,This is Cooper. He's just so damn happy.,"https://twitter.com/dog_rates/status/751132876104687617/photo/1,https://twitter.com/dog_rates/status/751132876104687617/photo/1",Cooper,,,,puppo,2016-07-07,10.0,10.0,puppo,https://pbs.twimg.com/media/CmyPXNOW8AEtaJ-.jpg,1,Labrador_retriever,0.92939,1,Chesapeake_Bay_retriever,0.0382535,1,golden_retriever,0.0076102,1,1480,5610
474,750719632563142656,2016-07-06 15:54:42+00:00,Twitter for iPhone,This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt.,https://twitter.com/dog_rates/status/750719632563142656/photo/1,Meyer,,,,,2016-07-06,10.0,12.0,,https://pbs.twimg.com/media/CmsXg9AWgAAs6Ui.jpg,1,Pembroke,0.972587,1,Cardigan,0.0147717,1,basenji,0.00579803,1,5747,14621
475,750383411068534784,2016-07-05 17:38:41+00:00,Twitter for iPhone,This is Zoe. She was trying to stealthily take a picture of you but you just noticed,https://twitter.com/dog_rates/status/750383411068534784/photo/1,Zoe,,,pupper,,2016-07-05,10.0,9.0,pupper,https://pbs.twimg.com/media/CmnluwbXEAAqnkw.jpg,1,Border_collie,0.672791,1,collie,0.270188,1,papillon,0.0345039,1,1309,5005
476,750147208377409536,2016-07-05 02:00:06+00:00,Twitter for iPhone,"And finally, happy 4th of July from the squad 🇺🇸",https://twitter.com/dog_rates/status/750147208377409536/photo/1,others,,,,,2016-07-05,10.0,13.0,,https://pbs.twimg.com/media/CmkO57iXgAEOxX9.jpg,1,pug,0.977765,1,Boston_bull,0.00479425,1,French_bulldog,0.00457284,1,1095,3409
477,750117059602808832,2016-07-05 00:00:18+00:00,Twitter for iPhone,This is Calvin. He just loves America so much.,"https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1",Cotherslvin,,,,,2016-07-05,10.0,10.0,,https://pbs.twimg.com/media/Cmjzc-oWEAESFCm.jpg,2,Shih-Tzu,0.814405,1,Lhasa,0.17522,1,Pekinese,0.0080723,1,1466,4740
478,750071704093859840,2016-07-04 21:00:04+00:00,Twitter for iPhone,Pause your cookout and admire this pupper's nifty hat.,"https://twitter.com/dog_rates/status/750071704093859840/photo/1,https://twitter.com/dog_rates/status/750071704093859840/photo/1,https://twitter.com/dog_rates/status/750071704093859840/photo/1",others,,,pupper,,2016-07-04,10.0,10.0,pupper,https://pbs.twimg.com/media/CmjKOzVWcAAQN6w.jpg,2,redbone,0.382113,1,malinois,0.2499429999999999,1,miniature_pinscher,0.0709262,1,3802,8653
479,750056684286914561,2016-07-04 20:00:23+00:00,TweetDeck,This is Jameson. He had a few too many in the name of freedom. I can't not respect that.,https://twitter.com/dog_rates/status/750056684286914561/photo/1,Jothersmeson,,,,,2016-07-04,10.0,11.0,,https://pbs.twimg.com/media/Cmfx2oNW8AAGg4H.jpg,1,Saluki,0.4844279999999999,1,borzoi,0.26355,1,Labrador_retriever,0.0770038,1,1011,3444
480,750041628174217216,2016-07-04 19:00:33+00:00,TweetDeck,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training.,https://twitter.com/dog_rates/status/750041628174217216/photo/1,Beothersu,,,,,2016-07-04,10.0,13.0,,https://pbs.twimg.com/media/CmfssOtXYAAKa_Z.jpg,1,Labrador_retriever,0.252031,1,Maltese_dog,0.18809,1,golden_retriever,0.133017,1,703,3502
481,749996283729883136,2016-07-04 16:00:22+00:00,TweetDeck,This is Bo. He emanates happiness.,https://twitter.com/dog_rates/status/749996283729883136/photo/1,Bo,,,,,2016-07-04,10.0,12.0,,https://pbs.twimg.com/media/CmfoyrrW8AA8v7w.jpg,1,Old_English_sheepdog,0.515319,1,West_Highland_white_terrier,0.15104,1,soft-coated_wheaten_terrier,0.05642,1,919,3331
482,749774190421639168,2016-07-04 01:17:51+00:00,Twitter for iPhone,This is Lucy. She's a Benebop Cumberplop.,https://twitter.com/dog_rates/status/749774190421639168/photo/1,Lucy,,,,,2016-07-04,10.0,12.0,,https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg,1,Pekinese,0.8790120000000001,1,Chihuahua,0.0548549999999999,1,Blenheim_spaniel,0.021041,1,1493,5114
483,749417653287129088,2016-07-03 01:41:06+00:00,Twitter for iPhone,This is Finn. He's the most unphotogenic pupper of all time.,"https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1",Finn,,,pupper,,2016-07-03,10.0,11.0,pupper,https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg,2,papillon,0.772894,1,Shetland_sheepdog,0.0424076,1,collie,0.0423131,1,1904,6721
484,749403093750648834,2016-07-03 00:43:15+00:00,Twitter for iPhone,Duuun dun... duuun dun... dunn  dun. dunn dun. dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun.,https://twitter.com/dog_rates/status/749403093750648834/photo/1,others,,,,,2016-07-03,10.0,10.0,,https://pbs.twimg.com/media/CmZqIslWIAQFiqe.jpg,1,Chesapeake_Bay_retriever,0.694541,1,curly-coated_retriever,0.0763353,1,Irish_water_spaniel,0.0485495,1,622,2892
485,749395845976588288,2016-07-03 00:14:27+00:00,Twitter for iPhone,This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George.,"https://twitter.com/dog_rates/status/749395845976588288/photo/1,https://twitter.com/dog_rates/status/749395845976588288/photo/1",George,,,,,2016-07-03,10.0,10.0,,https://pbs.twimg.com/media/CmZjizYW8AA3FCN.jpg,1,Pomeranian,0.973715,1,chow,0.0207580999999999,1,keeshond,0.00378436,1,3951,9488
486,749064354620928000,2016-07-02 02:17:13+00:00,Twitter for iPhone,Meet Winston. He's pupset because I forgot to mention that it's Canada Day today.,"https://twitter.com/dog_rates/status/749064354620928000/photo/1,https://twitter.com/dog_rates/status/749064354620928000/photo/1",Winston,,,,,2016-07-02,10.0,11.0,,https://pbs.twimg.com/media/CmU2DVWWgAArvp3.jpg,2,pug,0.985222,1,Brabancon_griffon,0.00331366,1,Pekinese,0.00298888,1,1714,5277
487,748977405889503236,2016-07-01 20:31:43+00:00,Twitter for iPhone,What jokester sent in a pic without a dog in it? This is not @rock_rates. This is @dog_rates. Thank you ..,https://twitter.com/dog_rates/status/748977405889503236/photo/1,not,,,,,2016-07-01,10.0,10.0,,https://pbs.twimg.com/media/CmTm-XQXEAAEyN6.jpg,1,German_short-haired_pointer,0.742216,1,bluetick,0.15281,1,English_setter,0.0518347,1,3759,11235
488,748932637671223296,2016-07-01 17:33:49+00:00,Twitter for iPhone,Say hello to Divine Doggo. Must be magical af.,https://twitter.com/dog_rates/status/748932637671223296/photo/1,Divine,doggo,,,,2016-07-01,10.0,13.0,doggo,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,1,borzoi,0.742912,1,wire-haired_fox_terrier,0.2040819999999999,1,English_setter,0.0210322999999999,1,2564,6461
489,748699167502000129,2016-07-01 02:06:06+00:00,Twitter for iPhone,Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af.,"https://twitter.com/dog_rates/status/748699167502000129/photo/1,https://twitter.com/dog_rates/status/748699167502000129/photo/1",Tripp,,,,,2016-07-01,10.0,11.0,,https://pbs.twimg.com/media/CmPp5pOXgAAD_SG.jpg,1,Pembroke,0.849029,1,Cardigan,0.0836288,1,kelpie,0.0243945,1,1814,5213
490,748568946752774144,2016-06-30 17:28:39+00:00,Twitter for iPhone,This is Cora. She rings a bell for treats.,https://twitter.com/dog_rates/status/748568946752774144/video/1,Corothers,,,,,2016-06-30,10.0,12.0,,https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg,1,Tibetan_terrier,0.328161,1,toy_poodle,0.304836,1,miniature_poodle,0.0708784,1,776,2411
491,748346686624440324,2016-06-30 02:45:28+00:00,Twitter for iPhone,"""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow)",https://twitter.com/dog_rates/status/748346686624440324/photo/1,others,,,,,2016-06-30,10.0,10.0,,https://pbs.twimg.com/media/CmKpVtlWAAEnyHm.jpg,1,borzoi,0.5964550000000001,1,whippet,0.231428,1,Saluki,0.0582614,1,1413,5735
492,748324050481647620,2016-06-30 01:15:31+00:00,Twitter for iPhone,This is Duke. He permanently looks like he just tripped over something.,"https://twitter.com/dog_rates/status/748324050481647620/photo/1,https://twitter.com/dog_rates/status/748324050481647620/photo/1",Duke,,,,,2016-06-30,10.0,11.0,,https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg,1,Shetland_sheepdog,0.880499,1,collie,0.107901,1,Pembroke,0.00360667,1,867,4078
493,747933425676525569,2016-06-28 23:23:19+00:00,Twitter for iPhone,Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u.,"https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1",others,,,,,2016-06-28,10.0,11.0,,https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg,1,Samoyed,0.998201,1,Eskimo_dog,0.00079285,1,Great_Pyrenees,0.00029575,1,2894,7310
494,747885874273214464,2016-06-28 20:14:22+00:00,Twitter for iPhone,This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys,"https://twitter.com/dog_rates/status/747885874273214464/photo/1,https://twitter.com/dog_rates/status/747885874273214464/photo/1",others,,,,,2016-06-28,10.0,8.0,,https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg,1,kuvasz,0.40845,1,Samoyed,0.1413299999999999,1,pug,0.0830183999999999,1,1116,3243
495,747844099428986880,2016-06-28 17:28:22+00:00,Twitter for iPhone,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical.,https://twitter.com/dog_rates/status/747844099428986880/photo/1,Huxley,,,,,2016-06-28,10.0,11.0,,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,1,Pembroke,0.360428,1,papillon,0.263134,1,Chihuahua,0.131246,1,851,3084
496,747816857231626240,2016-06-28 15:40:07+00:00,Twitter for iPhone,Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af),https://twitter.com/dog_rates/status/747816857231626240/photo/1,others,,,,,2016-06-28,10.0,4.0,,https://pbs.twimg.com/media/CmDHdCoWkAACTB4.jpg,1,Pembroke,0.7689229999999999,1,Chihuahua,0.029053,1,Shetland_sheepdog,0.0290354,1,1316,5346
497,747600769478692864,2016-06-28 01:21:27+00:00,Twitter for iPhone,This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole.,"https://twitter.com/dog_rates/status/747600769478692864/photo/1,https://twitter.com/dog_rates/status/747600769478692864/photo/1",Bookstore,,,,,2016-06-28,10.0,10.0,,https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg,1,Chesapeake_Bay_retriever,0.804363,1,Weimaraner,0.0544311,1,Labrador_retriever,0.0432675999999999,1,619,2545
498,747512671126323200,2016-06-27 19:31:23+00:00,Twitter for iPhone,Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ..,https://twitter.com/dog_rates/status/747512671126323200/photo/1,others,,,,,2016-06-27,10.0,10.0,,https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg,1,Cardigan,0.111493,1,malinois,0.0950892,1,German_shepherd,0.0801456,1,1803,6110
499,746872823977771008,2016-06-26 01:08:52+00:00,Twitter for iPhone,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ..,"https://twitter.com/dog_rates/status/746872823977771008/photo/1,https://twitter.com/dog_rates/status/746872823977771008/photo/1",others,,,,,2016-06-26,10.0,11.0,,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,1,Pembroke,0.540201,1,beagle,0.207835,1,Italian_greyhound,0.0435649,1,2429,6593
500,746507379341139972,2016-06-25 00:56:43+00:00,Twitter for iPhone,This is Shiloh. She did not pass the soft mouth egg test.,"https://twitter.com/dog_rates/status/746507379341139972/photo/1,https://twitter.com/dog_rates/status/746507379341139972/photo/1",Shiloh,,,,,2016-06-25,10.0,10.0,,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,1,toy_poodle,0.508292,1,Lakeland_terrier,0.234458,1,affenpinscher,0.0845628,1,1226,5094
501,746131877086527488,2016-06-24 00:04:36+00:00,Twitter for iPhone,This is Gustav. He has claimed that plant. It is his now.,https://twitter.com/dog_rates/status/746131877086527488/photo/1,Gustothersv,,,,,2016-06-24,10.0,10.0,,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,1,chow,0.575637,1,Pomeranian,0.19595,1,Norwich_terrier,0.141224,1,2511,7565
502,746056683365994496,2016-06-23 19:05:49+00:00,Twitter for iPhone,This is Arlen and Thumpelina. They are best pals. Cuddly af.,"https://twitter.com/dog_rates/status/746056683365994496/photo/1,https://twitter.com/dog_rates/status/746056683365994496/photo/1",Arlen,,,,,2016-06-23,10.0,11.0,,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,1,Shetland_sheepdog,0.43332,1,collie,0.335997,1,borzoi,0.177179,1,931,3904
503,745789745784041472,2016-06-23 01:25:06+00:00,Twitter for iPhone,This is Gus. He didn't win the Powerball. Quite perturbed about it. Still,https://twitter.com/dog_rates/status/745789745784041472/photo/1,Gus,,,,,2016-06-23,10.0,10.0,,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,1,Pekinese,0.984267,1,Shih-Tzu,0.00894166,1,cocker_spaniel,0.00192826,1,1207,4437
504,745057283344719872,2016-06-21 00:54:33+00:00,Twitter for iPhone,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue.,"https://twitter.com/dog_rates/status/745057283344719872/photo/1,https://twitter.com/dog_rates/status/745057283344719872/photo/1",Oliver,,,,,2016-06-21,10.0,12.0,,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,2,Shetland_sheepdog,0.963985,1,collie,0.0262057,1,Border_collie,0.00454365,1,2585,7945
505,744995568523612160,2016-06-20 20:49:19+00:00,Twitter for iPhone,This is Abby. She got her face stuck in a glass. Churlish af,"https://twitter.com/dog_rates/status/744995568523612160/photo/1,https://twitter.com/dog_rates/status/744995568523612160/photo/1",Abby,,,,puppo,2016-06-20,10.0,9.0,puppo,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,1,Old_English_sheepdog,0.427481,1,Shih-Tzu,0.146336,1,Tibetan_terrier,0.134269,1,716,3277
506,744971049620602880,2016-06-20 19:11:53+00:00,Twitter for iPhone,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both,"https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1",Indie,,,,,2016-06-20,10.0,12.0,,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,1,toy_poodle,0.497755,1,golden_retriever,0.282017,1,miniature_poodle,0.0900324,1,3042,8652
507,744709971296780288,2016-06-20 01:54:27+00:00,Twitter for iPhone,This is Harvey. He's stealthy af.,https://twitter.com/dog_rates/status/744709971296780288/photo/1,Hothersrvey,,,,,2016-06-20,10.0,10.0,,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,1,Shetland_sheepdog,0.234431,1,Samoyed,0.114876,1,collie,0.0866136999999999,1,1771,6150
508,743980027717509120,2016-06-18 01:33:55+00:00,Twitter for iPhone,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin.,https://twitter.com/dog_rates/status/743980027717509120/photo/1,Geno,,,,,2016-06-18,10.0,11.0,,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,1,bull_mastiff,0.97573,1,Rhodesian_ridgeback,0.00807261,1,pug,0.00557087,1,1231,4551
509,743895849529389061,2016-06-17 19:59:26+00:00,Twitter for iPhone,When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both,https://twitter.com/dog_rates/status/743895849529389061/photo/1,others,,,,,2016-06-17,10.0,10.0,,https://pbs.twimg.com/media/ClLZU8LWQAAsOxV.jpg,1,dalmatian,0.562315,1,Great_Dane,0.4164779999999999,1,German_short-haired_pointer,0.00855236,1,1087,3999
510,743609206067040256,2016-06-17 01:00:24+00:00,Twitter for iPhone,Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance.,"https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1",Stothersrk,,,,,2016-06-17,10.0,10.0,,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,3,Weimaraner,0.982794,1,American_Staffordshire_terrier,0.0047664,1,Great_Dane,0.00343201,1,1560,4917
511,743253157753532416,2016-06-16 01:25:36+00:00,Twitter for iPhone,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough.",https://twitter.com/dog_rates/status/743253157753532416/photo/1,Kilo,,,,puppo,2016-06-16,10.0,10.0,puppo,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,1,malamute,0.442612,1,Siberian_husky,0.368137,1,Eskimo_dog,0.177822,1,1366,4624
512,743222593470234624,2016-06-15 23:24:09+00:00,Twitter for iPhone,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking.,https://twitter.com/dog_rates/status/743222593470234624/photo/1,others,,,pupper,,2016-06-15,10.0,12.0,pupper,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,1,kuvasz,0.350629,1,soft-coated_wheaten_terrier,0.182782,1,golden_retriever,0.0876623999999999,1,2164,6792
